Date,Open,High,Low,Close,Adj_close,Volume
1982-01-13,0.32142857,0.32142857,0.31919643,0.31919643,0.25291193,10438400
1982-01-14,0.33482143,0.33705357,0.33482143,0.33482143,0.26529232,6428800
1982-01-15,0.35714287,0.36160713,0.35714287,0.35714287,0.28297842,11676000
1982-01-18,0.3638393,0.36830357,0.3638393,0.3638393,0.28828433,7000000
1982-01-19,0.359375,0.359375,0.3549107,0.3549107,0.28120983,13876800
1982-01-20,0.36160713,0.3638393,0.36160713,0.36160713,0.28651583,6456800
1982-01-21,0.36830357,0.3705357,0.36830357,0.36830357,0.29182163,8332800
1982-01-22,0.3705357,0.37276787,0.3705357,0.3705357,0.29359022,6064800
1982-01-25,0.36160713,0.36160713,0.359375,0.359375,0.28474712,11177600
1982-01-26,0.35044643,0.35044643,0.34598213,0.34598213,0.27413538,5303200
1982-01-27,0.3482143,0.35267857,0.3482143,0.3482143,0.27590406,7840000
1982-01-28,0.359375,0.36160713,0.359375,0.359375,0.28474712,9900800
1982-01-29,0.3638393,0.36607143,0.3638393,0.3638393,0.28828433,13288800
1982-02-01,0.3638393,0.3638393,0.359375,0.359375,0.28474712,9632000
1982-02-02,0.36160713,0.36607143,0.36160713,0.36160713,0.28651583,13568800
1982-02-03,0.36160713,0.3638393,0.36160713,0.36160713,0.28651583,7868000
1982-02-04,0.3549107,0.3549107,0.35267857,0.35267857,0.27944127,5510400
1982-02-05,0.35267857,0.3549107,0.35267857,0.35267857,0.27944127,10074400
1982-02-08,0.3325893,0.3325893,0.33035713,0.33035713,0.26175508,7924000
1982-02-09,0.33035713,0.3325893,0.33035713,0.33035713,0.26175508,14476000
1982-02-10,0.33482143,0.33705357,0.33482143,0.33482143,0.26529232,9699200
1982-02-11,0.3325893,0.3325893,0.33035713,0.33035713,0.26175508,6132000
1982-02-12,0.33482143,0.33705357,0.33482143,0.33482143,0.26529232,4911200
1982-02-16,0.33035713,0.33035713,0.328125,0.328125,0.25998652,8579200
1982-02-17,0.3325893,0.33482143,0.3325893,0.3325893,0.26352382,6395200
1982-02-18,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,7095200
1982-02-19,0.33705357,0.33705357,0.33482143,0.33482143,0.26529232,3399200
1982-02-22,0.3325893,0.3325893,0.33035713,0.33035713,0.26175508,6658400
1982-02-23,0.328125,0.328125,0.32589287,0.32589287,0.25821784,8635200
1982-02-24,0.328125,0.33035713,0.328125,0.328125,0.25998652,9486400
1982-02-25,0.328125,0.328125,0.32589287,0.32589287,0.25821784,7700000
1982-02-26,0.32589287,0.328125,0.32589287,0.32589287,0.25821784,4356800
1982-03-01,0.328125,0.33035713,0.328125,0.328125,0.25998652,8825600
1982-03-02,0.328125,0.33035713,0.328125,0.328125,0.25998652,8702400
1982-03-03,0.328125,0.33035713,0.328125,0.328125,0.25998652,5913600
1982-03-04,0.3236607,0.3236607,0.32142857,0.32142857,0.2546806,9592800
1982-03-05,0.29910713,0.29910713,0.296875,0.296875,0.23522581,11328800
